#\*l[\oA]	F(\*l)
 10892.8  9.90071e-01
 10893.5  9.93398e-01
 10894.1  9.86444e-01
 10894.7  9.72051e-01
 10895.4  9.81595e-01
 10896.0  9.78671e-01
 10896.6  9.73457e-01
 10897.3  9.77395e-01
 10897.9  9.90479e-01
 10898.5  9.93425e-01
 10899.2  9.82167e-01
 10899.8  9.94746e-01
 10900.4  1.01292e+00
 10901.1  1.00825e+00
 10901.7  9.80389e-01
 10902.3  9.80411e-01
 10903.0  9.93933e-01
 10903.6  9.95303e-01
 10904.2  9.83309e-01
 10904.9  9.77058e-01
 10905.5  9.79090e-01
 10906.1  9.64021e-01
 10906.8  9.61747e-01
 10907.4  9.61449e-01
 10908.0  9.64390e-01
 10908.7  9.78961e-01
 10909.3  9.92585e-01
 10910.0  1.02084e+00
 10910.6  1.04860e+00
 10911.2  1.04205e+00
 10911.9  1.03521e+00
 10912.5  1.03096e+00
 10913.1  1.03515e+00
 10913.8  1.05474e+00
 10914.4  1.12982e+00
 10915.0  1.19814e+00
 10915.7  1.14539e+00
 10916.3  1.07181e+00
 10916.9  1.03326e+00
 10917.6  1.01560e+00
 10918.2  9.94108e-01
 10918.8  9.75468e-01
 10919.5  9.71102e-01
 10920.1  9.62701e-01
 10920.7  9.54996e-01
 10921.4  9.62395e-01
 10922.0  9.77006e-01
 10922.6  9.90013e-01
 10923.3  9.60810e-01
 10923.9  9.86097e-01
 10924.5  1.00530e+00
 10925.2  9.91913e-01
 10925.8  9.85588e-01
 10926.4  9.81392e-01
 10927.1  9.78702e-01
 10927.7  9.85440e-01
 10928.3  9.84423e-01
 10929.0  9.95820e-01
 10929.6  1.00087e+00
 10930.2  1.01262e+00
 10930.9  1.03830e+00
 10931.5  1.02202e+00
 10932.2  1.00730e+00
 10932.8  1.03122e+00
 10933.4  1.08165e+00
 10934.1  1.18070e+00
 10934.7  1.36632e+00
 10935.3  1.67740e+00
 10936.0  1.99800e+00
 10936.6  2.25038e+00
 10937.2  2.41453e+00
 10937.9  2.80171e+00
 10938.5  3.23750e+00
 10939.1  2.90116e+00
 10939.8  2.09979e+00
 10940.4  1.43017e+00
 10941.0  1.13579e+00
 10941.7  1.04265e+00
 10942.3  9.74223e-01
 10942.9  9.37825e-01
 10943.6  9.27017e-01
 10944.2  9.35531e-01
 10944.8  9.11840e-01
 10945.5  9.28190e-01
 10946.1  9.96925e-01
 10946.7  1.01970e+00
 10947.4  1.00370e+00
 10948.0  1.01745e+00
 10948.6  1.02806e+00
 10949.3  1.02345e+00
 10949.9  1.03753e+00
 10950.5  1.03968e+00
 10951.2  1.05469e+00
 10951.8  1.09766e+00
 10952.4  1.15510e+00
 10953.1  1.10813e+00
 10953.7  1.08257e+00
 10954.3  1.07503e+00
 10955.0  1.05723e+00
 10955.6  1.06914e+00
 10956.3  1.04380e+00
 10956.9  1.05169e+00
 10957.5  1.02036e+00
 10958.2  1.00454e+00
 10958.8  1.00183e+00
 10959.4  1.01929e+00
 10960.1  1.00103e+00
 10960.7  1.00737e+00
 10961.3  9.91148e-01
 10962.0  9.87294e-01
 10962.6  9.87970e-01
 10963.2  9.83133e-01
 10963.9  9.80645e-01
 10964.5  9.84245e-01
 10965.1  9.75455e-01
 10965.8  9.86175e-01
 10966.4  9.86878e-01
 10967.0  9.71241e-01
 10967.7  9.69459e-01
 10968.3  9.84618e-01
 10968.9  9.80733e-01
 10969.6  9.74355e-01
 10970.2  9.63790e-01
 10970.8  9.56985e-01
 10971.5  9.73127e-01
 10972.1  9.72330e-01
 10972.7  9.76646e-01
 10973.4  9.70989e-01
 10974.0  9.68995e-01
 10974.6  9.77531e-01
 10975.3  1.00799e+00
 10975.9  1.01449e+00
 10976.5  1.01413e+00
 10977.2  9.93300e-01
 10977.8  9.86691e-01
