#\*l[\oA]	F(\*l)
 10978.8  1.07256e+00
 10979.4  1.11519e+00
 10980.0  1.09333e+00
 10980.7  1.12149e+00
 10981.3  1.10807e+00
 10981.9  1.10285e+00
 10982.6  1.11620e+00
 10983.2  1.09187e+00
 10983.9  9.92359e-01
 10984.5  1.12855e+00
 10985.1  1.14102e+00
 10985.8  1.05556e+00
 10986.4  1.08868e+00
 10987.0  1.02464e+00
 10987.7  9.76587e-01
 10988.3  9.53945e-01
 10988.9  1.05131e+00
 10989.6  1.02364e+00
 10990.2  1.08419e+00
 10990.8  1.11947e+00
 10991.5  9.33835e-01
 10992.1  1.00166e+00
 10992.7  1.17064e+00
 10993.4  1.11963e+00
 10994.0  1.13201e+00
 10994.6  1.05363e+00
 10995.3  1.05682e+00
 10995.9  8.86909e-01
 10996.5  9.25019e-01
 10997.2  9.23554e-01
 10997.8  9.39191e-01
 10998.4  1.03612e+00
 10999.1  9.45713e-01
 10999.7  1.01081e+00
 11000.3  1.05862e+00
 11001.0  9.49242e-01
 11001.6  9.01588e-01
 11002.2  1.02217e+00
 11002.9  1.01361e+00
 11003.5  9.56089e-01
 11004.1  9.38701e-01
 11004.8  9.86125e-01
 11005.4  1.04631e+00
 11006.1  9.73302e-01
 11006.7  9.83527e-01
 11007.3  8.86479e-01
 11008.0  8.31298e-01
 11008.6  9.04635e-01
 11009.2  9.73313e-01
 11009.9  1.03534e+00
 11010.5  9.83654e-01
 11011.1  9.74925e-01
 11011.8  9.88944e-01
 11012.4  9.47635e-01
 11013.0  9.55364e-01
 11013.7  9.95919e-01
 11014.3  9.29275e-01
 11014.9  9.45893e-01
 11015.6  9.24339e-01
 11016.2  1.02256e+00
 11016.8  9.45713e-01
 11017.5  9.43968e-01
 11018.1  1.16800e+00
 11018.7  1.04724e+00
 11019.4  1.01843e+00
 11020.0  9.17298e-01
 11020.6  8.23949e-01
 11021.3  7.98158e-01
 11021.9  9.45578e-01
 11022.5  1.01232e+00
 11023.2  9.43913e-01
 11023.8  8.80440e-01
 11024.4  7.96823e-01
 11025.1  8.17698e-01
 11025.7  1.00211e+00
 11026.3  9.19604e-01
 11027.0  8.99049e-01
 11027.6  8.78245e-01
 11028.3  9.30460e-01
 11028.9  7.83473e-01
 11029.5  8.89904e-01
 11030.2  1.02541e+00
 11030.8  1.16247e+00
 11031.4  1.10966e+00
 11032.1  9.63873e-01
 11032.7  9.23881e-01
 11033.3  7.52481e-01
 11034.0  8.40051e-01
 11034.6  1.02271e+00
 11035.2  1.26138e+00
 11035.9  9.76224e-01
 11036.5  1.00093e+00
 11037.1  1.07981e+00
 11037.8  9.93238e-01
 11038.4  8.37057e-01
 11039.0  7.57977e-01
 11039.7  8.42412e-01
 11040.3  6.59378e-01
 11040.9  9.82396e-01
 11041.6  8.00509e-01
 11042.2  9.93250e-01
 11042.8  1.33983e+00
 11043.5  1.12737e+00
 11044.1  1.01875e+00
 11044.7  7.30381e-01
 11045.4  8.71788e-01
 11046.0  9.17008e-01
 11046.6  6.27364e-01
 11047.3  8.89321e-01
 11047.9  1.13964e+00
 11048.5  9.53021e-01
 11049.2  9.60827e-01
 11049.8  9.63567e-01
 11050.5  9.63499e-01
 11051.1  9.76651e-01
 11051.7  8.46239e-01
 11052.4  6.95473e-01
 11053.0  5.02601e-01
 11053.6  8.37633e-01
 11054.3  8.90883e-01
 11054.9  1.05647e+00
 11055.5  7.97586e-01
 11056.2  1.18811e+00
 11056.8  9.14626e-01
 11057.4  1.17012e+00
 11058.1  1.10289e+00
 11058.7  9.65175e-01
 11059.3  6.59482e-01
